player_id,team_id,player_name,team,position,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,total_competition_minutes_played,fdcp_top_scorer_rank,assists,is_active,global_rank_x,global_score_x,fdh_tier_x,fdh_tier_multiplier_x,final_multiplier_x,total_distance_km_x,avg_speed_kmh,minutes,goals_p90,assists_p90,xg_p90,attempt_at_goal_p90,attempt_on_target_p90,attempt_inside_box_p90,corners_p90,crosses_p90,passes_p90,linebreaks_p90,switches_p90,involvements_p90,forced_turnovers_p90,pressures_p90,direct_pressures_p90,fouls_drawn_p90,fouls_committed_p90,receptions_pressure_p90,offers_in_behind_p90,receptions_in_behind_p90,sprints_p90,speed_runs_p90,distance_p90,total_distance_km_y,global_rank_y,global_score_y,fdh_tier_y,fdh_tier_multiplier_y,final_multiplier_y,attacking_threat,chance_creation,ball_progression,defensive_actions,possession_security,physical_impact,global_rank_y,global_score_y,fdh_tier_y,fdh_tier_multiplier_y,final_multiplier_y,shoot,offense,dribble,pass,speed,defense,grade_shoot,grade_offense,grade_dribble,grade_pass,grade_speed,grade_defense,overall_score,overall_grade,ego_x,ego_y,blue_lock_rank,blue_lock_score,blue_lock_tier,blue_lock_multiplier,blue_lock_final_score
477778,285023_43854,Simon Adingra,Côte d'Ivoire,FW,0,0,0,0,0,0,0.0,0.0,1,0,0,11,1,0,0,0,0,0,0,10,90,1,100,0,0,0,0,,,,25,11,8,6,5,20,0,5,4,23,1.82,35,14,2769.08,,,,,,,Round of 16,0.0,22.0,587.0,0.0,False,,,None,1.0,1.0,2.7690799999999998,1.82,22.0,0.020100528460361432,0.015356803743716133,0.01800122926796128,0.18034194134636272,0.061105606519498756,0.11031170019046353,0.2352923193728886,0.4166794881991902,8.235865461393628,0.27264356803634243,0.07179908766041103,18.546051858487328,0.6048651024291962,5.574189216945385,0.7984287247183744,0.16538714817185385,0.15477406914478303,3.29059944605244,3.221060551147794,0.14584943450838253,8.797215153098193,24.046789277654455,2.0581072527709234,2.7690799999999998,,,None,1.0,1.0,16.181652490413086,26.01163596574107,28.325132501137578,14.7670636239762,36.715567693501875,14.715738990942917,,,None,1.0,1.0,27.65024262784621,30.38804155824423,14.035896192093134,65.83080738495451,7.666142423466585,15.684951727690152,D,D,E,A,F,E,26.39520210580241,E,30.339928970065955,26.578722364724555,,,None,1.0,29.823877377086657
510922,285023_43854,Yan Diomande,Côte d'Ivoire,FW,0,4,0,3,1,1,0.26,0.0,11,0,20,121,20,2,7,0,0,0,0,142,89,21,24,15,53,1,100,,,,134,24,92,18,45,89,6,88,106,372,5.71,370,178,34347.31,107.0,242.0,29.0,5.268399238586426,5.272173404693604,6.758358478546143,Round of 16,0.0,361.0,242.0,1.0,True,107.75,5.641455173492431,B,1.1,1.1,34.34731,5.71,361.0,0.020220468643704734,0.18501279465242193,0.062195375616800386,0.859675471105845,0.06147022467686239,0.6196630017425461,1.932339878592046,3.8104529537191523,30.667504078161596,2.8177357858126832,0.24179187060394478,77.83467691083749,3.999761474598993,24.259529722472134,4.024915737591762,0.5055027292176655,1.342648104816947,20.60579888105412,5.444617308253653,1.1641058601305105,36.65826276416929,80.99433632797773,7.424930265328607,34.34731,107.75,5.641455173492431,B,1.1,1.1,73.43302112797211,105.2271073312379,98.05712004950891,101.47952966647628,90.01713932918402,91.96761683906475,107.75,5.641455173492431,B,1.1,1.1,14.699514744307576,37.70992801382742,99.6776618966772,102.74858511562837,97.74916791631617,103.20104773211224,F,D,S,S,S,S,35.72858099102318,C,26.013264554163595,41.96298373527762,97.10000000000001,5.715764427185058,BL-B,1.05,42.02417571710206
405873,285023_43854,Yahia Fofana,Côte d'Ivoire,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,114,65,0,0,1,100,0,0,11.0,84.0,68.0,17,0,0,17,12,5,0,0,3,216,2.93,16,5,19966.03,,,,,,,Round of 16,0.0,408.0,1240.0,0.0,False,,,None,1.0,1.0,19.96603,2.93,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514208,285023_43854,Christ Inao Oulai,Côte d'Ivoire,MF,0,2,0,1,1,0,0.13,0.0,0,0,21,82,20,3,5,0,0,0,0,125,92,0,0,4,100,3,100,,,,76,1,36,39,37,39,0,22,58,286,6.06,261,70,24246.36,154.0,43.0,64.0,4.881105899810791,6.445094585418701,6.28473424911499,Round of 16,0.0,240.0,1038.0,0.0,True,114.85,5.466611289978027,B,1.1,1.1,24.24636,6.06,240.0,0.02253231628556271,0.017214689642169906,0.04474267080731171,0.5800619360927327,0.06849824150811064,0.31260834896450024,0.07480729006806819,0.278138912228986,30.961615750540542,1.0614323268547008,0.6473384253400262,70.48388936282235,4.646013402641127,19.664082609126893,4.485092606911034,0.7522488899656061,1.1182538213454931,13.892054253975243,1.7212386338727386,0.163494486968043,20.442769416867556,69.65892618461254,6.365253192232581,24.24636,114.85,5.466611289978027,B,1.1,1.1,62.41429501309521,62.312271265569194,88.86894915638474,100.28078763334604,94.07442706011632,66.11532172450313,114.85,5.466611289978027,B,1.1,1.1,,,,,,,,,,,,,,,,,,,,,
371609,285023_43854,Franck Kessie,Côte d'Ivoire,MF,2,4,25,4,0,0,0.71,1.4,1,0,13,135,13,7,2,1,0,0,1,188,88,4,0,13,46,2,50,,,,130,27,59,44,101,29,4,31,83,413,6.8,553,184,44144.95,,,,,,,Round of 16,1.0,389.0,155.0,0.0,False,,,None,1.0,1.0,44.144949999999994,6.8,389.0,0.1854913715595571,0.01509895197039865,0.1353661009376876,0.8402272522026554,0.39153629030395015,0.7713728691334552,0.23134159220265252,0.9068681763442576,37.597224845174075,2.422534177016788,0.40205022021003917,82.86870503080719,2.749177473046564,26.030909405385504,2.77376267756381,1.3227085970159176,0.4836319921129261,16.327887204275548,5.818630155922475,0.806313899347676,36.8233223086948,109.49030932857741,8.880704628055843,44.144949999999994,,,None,1.0,1.0,86.17149889712779,72.94919731571387,88.82114418128839,79.29509894974358,87.30118712497742,96.34303874439229,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
430831,285023_43854,Ibrahim Sangare,Côte d'Ivoire,MF,0,1,0,0,1,0,0.0,0.0,0,0,23,114,29,2,4,0,0,0,0,190,91,1,0,4,50,1,100,,,,54,2,20,32,38,16,0,9,78,391,6.63,387,110,33681.96,173.0,84.0,140.0,4.811943054199219,6.108033180236816,5.878201484680176,Round of 16,0.0,305.0,237.0,1.0,True,151.4,5.272921180725097,C,1.0,1.0,33.68196,6.63,305.0,0.021221055532655887,0.194167942333683,0.019004728492825303,0.3683503661457225,0.0645120088192739,0.1164611527632155,0.07045390436841754,0.4399077654018382,40.726893315039206,0.9996626208718798,0.2537566662693807,85.06738341882097,4.73155028894356,24.214299562907357,5.825679617466588,0.5305169567361604,0.8752223512283859,16.642711833077865,1.7990267722561986,0.1539799789449511,26.371311394629107,88.02748487612052,7.673942096798938,33.68196,151.4,5.272921180725097,C,1.0,1.0,49.15798548327356,65.79871680958657,81.73958989424568,94.83963991085648,81.61363855796465,76.95313614531608,151.4,5.272921180725097,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
335807,285023_43854,Jean Michael Seri,Côte d'Ivoire,MF,0,0,0,0,0,0,0.0,0.0,2,0,0,5,1,0,0,0,0,0,0,17,94,3,0,2,50,0,0,,,,11,0,6,5,8,3,0,2,8,42,1.77,28,7,2281.37,,,,,,,Round of 16,0.0,19.0,570.0,0.0,False,,,None,1.0,1.0,2.28137,1.77,19.0,0.019193954472927467,0.014664181217316585,0.01718933786777492,0.17220815953110524,0.058349621597699505,0.10533642214742593,0.38563640262362625,0.7197988846740772,8.991105134894521,0.5822592722442952,0.06856080537729692,20.767756371950334,0.5775844779993333,4.3570447266474,0.7624179942504086,0.1579278574032472,0.1477934494415415,3.7860117851081587,1.3052656799769595,0.13927133365556169,7.273749517707026,21.83553738589537,1.8867825379957426,2.28137,,,None,1.0,1.0,15.365236369661615,28.76361574931655,38.14938481889113,14.768841106778275,45.01275082755788,14.92305259483116,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
405175,285023_43854,Seko Fofana,Côte d'Ivoire,MF,1,5,0,0,5,0,0.4,0.0,0,0,3,28,1,1,0,1,0,0,0,45,84,0,0,2,0,0,0,,,,24,4,16,4,18,6,1,6,29,106,3.37,168,54,11627.71,,,,,,,Round of 16,0.0,103.0,819.0,0.0,False,,,None,1.0,1.0,11.627709999999999,3.37,103.0,0.02523919279814516,0.0192827432977829,0.10726331634060073,1.2846973482636315,0.2883774082020959,0.13851269007622066,0.08379412008984194,0.3115525959003039,17.749108986596408,0.7656449353055103,0.0901543966749745,40.85428877269182,1.3944485759689882,10.59727522821889,1.0025456076184112,0.419318340438873,0.1943417845457178,9.423091892154071,2.562967115428002,0.3947858450390759,19.51221803870364,58.34379303087603,4.4591900714411885,11.627709999999999,,,None,1.0,1.0,74.60442120970026,58.91687323090885,51.99693289617478,43.907498463722774,52.883806873816184,44.91599170641354,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
402974,285023_43927,Angelo Preciado,Ecuador,DF,0,0,0,0,0,0,0.0,0.0,0,0,4,29,3,0,1,0,0,0,0,47,68,8,13,5,20,1,100,,,,29,11,10,8,4,25,3,16,22,106,6.31,144,61,14040.86,,,,,,,Round of 16,0.0,137.0,878.0,0.0,False,,,None,1.0,1.0,14.04086,6.31,137.0,0.024748483052500478,0.018907841052110366,0.022163751482497326,0.22204338994703426,0.07523538847960147,0.13581967499212264,0.0821649637343016,1.9657775085230136,17.81909478633896,1.3733648202009587,0.2959368606789001,40.05998454067949,1.5748724688773186,10.598774352738054,1.3981243025792602,0.20363051855597394,0.3980985987196222,7.787137690783778,3.965883912871296,0.8021808306750489,20.58560121453128,52.228604670403755,4.873306603542331,14.04086,,,None,1.0,1.0,49.05071458882266,77.43492206870772,47.80330535002093,43.305057076149275,39.891781856945315,42.44167163745337,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
402979,285023_43927,Felix Torres,Ecuador,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.15,5,0,989.25,,,,,,,Round of 16,0.0,12.0,545.0,0.0,False,,,None,1.0,1.0,0.98925,1.15,12.0,0.01630063823398475,0.01245368761076435,0.01459819957682738,0.14624932623531117,0.04955394023131365,0.08945790262810832,0.05411811893682937,0.20121507836030775,5.311986785138013,0.22110185700576915,0.058225879771793526,11.8960753780562,0.49051880573706913,3.1534852491061702,0.6474903295662903,0.13412165138922652,0.12551491440168258,2.121756275088391,1.108508602463899,0.11827743102579336,5.220442400815957,15.400075062289769,1.4257425734420206,0.98925,,,None,1.0,1.0,2.833387272444125,2.029266421259319,1.3331938208284664,2.7599650635702253,1.31760741041555,1.238886191374465,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
419003,285023_43927,Jackson Porozo,Ecuador,DF,0,0,0,0,0,0,0.0,0.0,0,0,2,2,0,2,0,1,0,0,0,12,100,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,1,1,24,1.33,28,13,3226.38,,,,,,,Round of 16,0.0,36.0,634.0,0.0,False,,,None,1.0,1.0,3.2263800000000002,1.33,36.0,0.02285571769000209,0.0174617683151616,0.02046866653445827,0.20506149911469876,0.06948138177760638,0.1254321786827315,0.07588098273080694,0.2821309791653858,9.748085491946904,0.3100149547471883,0.08164062358868747,21.279831192421575,1.071100195727507,4.613279323324031,0.7162067695339055,0.5713827841533012,0.17598902621301613,3.1666546069014148,1.5542802257909023,0.16584108755865518,9.811390750899836,26.001253613757946,2.4278604926320133,3.2263800000000002,,,None,1.0,1.0,29.076170338116608,26.311154432370387,35.99049983145425,22.427296300354293,61.57165904808844,21.526585066024403,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
463465,285023_43927,Joel Ordonez,Ecuador,DF,0,2,0,2,0,1,0.26,0.0,0,0,7,18,5,1,1,0,0,0,0,113,89,0,0,2,50,1,100,,,,11,0,1,10,6,5,0,1,19,239,4.18,227,82,23576.79,257.0,91.0,303.0,4.589097499847412,6.064785957336426,5.115680694580078,Round of 16,0.0,253.0,1045.0,0.0,True,243.6,4.94209656715393,C,1.0,1.0,23.576790000000003,4.18,253.0,0.022257700710754627,0.017004883343016537,0.06846162076973887,0.5729923547862402,0.06766341016069408,0.49544652550997104,0.07389556635970537,0.2747490575735551,28.344489393346127,0.6751997164500254,0.26615263894349034,60.85239546622032,1.9763156538207522,7.478943562024927,1.630707969495581,0.3697844934527639,0.3580324274774855,6.443465863403486,1.513612679134158,0.16150187635723556,22.43339805400961,62.46391235154753,6.162701840175534,23.576790000000003,243.6,4.94209656715393,C,1.0,1.0,49.95677421856761,41.62291831657951,60.653968995058364,44.52787642283258,51.71354924414331,52.24743742179172,243.6,4.94209656715393,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
389782,285023_43927,Pervis Estupinan,Ecuador,DF,0,0,0,0,0,0,0.0,0.0,0,0,2,25,3,3,0,0,0,0,0,61,90,3,0,3,0,0,0,,,,48,24,13,11,22,26,3,23,19,130,3.31,144,70,11017.23,,,,,,,Round of 16,0.0,100.0,813.0,0.0,False,,,None,1.0,1.0,11.01723,3.31,100.0,0.02526158271000231,0.019299849190441764,0.022623263011769666,0.22664692007414075,0.07679521143840704,0.1386355659124927,0.08386845459720768,0.9473430337353665,21.15426268138771,0.9781621646415694,0.09023437344012825,45.97464342883226,1.183847584751455,9.971162108331365,1.4271110125637305,0.843366359300997,0.19451418686701777,7.313071011364362,6.802001124715782,0.8188121009068748,22.91893580317763,53.31143787320383,4.333822984725257,11.01723,,,None,1.0,1.0,57.89441308693527,71.58985576367662,66.18785765513441,46.393067878971124,68.19413131945198,48.773361090930486,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
424031,285023_43927,Piero Hincapie,Ecuador,DF,0,3,0,3,0,3,0.4,0.0,1,0,11,80,29,5,4,1,1,0,0,189,85,15,13,13,31,0,0,,,,111,39,35,37,30,81,7,33,57,419,6.35,420,192,39830.97,364.0,98.0,358.0,3.478523731231689,6.015414714813232,4.42781400680542,Round of 16,0.0,376.0,1204.0,0.0,True,322.59999999999997,4.096379947662353,D,0.9,0.9,39.83097,6.35,376.0,0.01997202787746748,0.015258629298385153,0.0848785443067548,0.6816319967727135,0.06071496474750114,0.6120494516476167,0.2337881201052171,2.758749525399834,38.16231120393033,2.4481534243062946,0.07134008357831384,84.74995995305125,2.4432891259610274,17.094742147500668,5.482792104577048,1.0017347831359278,0.8237085648645999,12.146055327108106,7.889936298308276,1.3172839471430795,38.55259125802655,88.37324086829723,8.252111925413642,39.83097,322.59999999999997,4.096379947662353,D,0.9,0.9,56.41799282576164,63.21611806422752,76.1784818918648,69.69734506731736,66.88601857408,82.16342565385904,322.59999999999997,4.096379947662353,D,0.9,0.9,,,,,,,,,,,,,,,,,,,,,
448290,285023_43927,Willian Pacho,Ecuador,DF,1,1,0,1,0,1,0.11,0.0,0,0,10,51,12,3,2,0,0,0,0,238,91,0,0,2,0,0,0,,,,45,0,0,45,29,16,0,1,37,488,5.2,284,119,35347.02,293.0,19.0,351.0,4.496469020843506,6.878905296325684,4.677525997161865,Round of 16,0.0,407.0,1237.0,0.0,True,266.4,4.899098706245422,C,1.0,1.0,35.34701999999999,5.2,407.0,0.019482961561180456,0.014884982632741866,0.03541993752728579,0.3381809172319567,0.22260798925103428,0.270302279152804,0.06468343238311912,0.24049767751121154,45.23341867471211,0.5910264628259431,0.06959313869653658,93.9478451029193,2.2200791403494993,11.93811975340812,2.5710755167416988,0.6504451660405299,0.47677837623118086,8.581032294536183,1.3249193180065157,0.14136836908792536,25.681807816084092,63.989544542344156,7.317451012356533,35.34701999999999,266.4,4.899098706245422,C,1.0,1.0,45.39917923806779,39.85342114881735,73.99280178778456,59.88441990683903,70.58345821801643,64.78639935476139,266.4,4.899098706245422,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
463489,285023_43927,Yaimar Medina,Ecuador,DF,0,1,0,1,0,1,0.04,0.0,0,0,1,10,3,1,0,0,0,0,0,19,89,4,25,1,0,1,100,,,,16,5,7,4,5,11,1,10,5,51,1.52,58,28,5486.23,,,,,,,Round of 16,0.0,53.0,693.0,0.0,False,,,None,1.0,1.0,5.48623,1.52,53.0,0.024435208839254166,0.018668499553190183,0.030079524879265525,0.4241409249853651,0.07428303487133267,0.33900865738940356,0.08112489334632383,1.1212611430300603,11.856104510012747,0.5363474039752202,0.2921907972533926,28.28293972447539,0.9402125356704133,6.571355283094214,1.3804263980255986,0.40596112960895997,0.18815110806225707,4.205125679750563,2.6862330983025235,0.3822101066172049,13.563050458687687,33.945370399306256,3.0587046274800853,5.48623,,,None,1.0,1.0,52.89332649703085,58.13926549794477,40.50012618282204,31.076234441879574,45.72161447709532,30.044895417221234,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
373400,285023_43927,Enner Valencia,Ecuador,FW,6,10,0,9,1,2,1.53,0.0,0,0,8,91,11,4,7,0,0,0,2,40,83,1,0,1,0,0,0,,,,98,56,35,7,64,34,9,42,43,125,5.71,233,108,29489.89,,,,,,,Round of 16,0.0,311.0,1161.0,0.0,False,,,None,1.0,1.0,29.48989,5.71,311.0,0.02110814066703549,0.016126619469615112,0.2897261171675957,1.9594640074229785,1.1262178092427895,1.708915068403193,0.07007902701455783,0.4375670653297197,13.9589635254442,0.4633189969435029,0.07539827846265076,37.53057431065636,2.0512515844391004,20.01426991069045,2.6085346422363935,0.8817104891517024,1.4015899216870085,10.358871630024852,11.347895906327762,1.746234261102512,25.87697623909482,60.29984121562488,6.891079239966281,29.48989,,,None,1.0,1.0,71.77265478810408,48.6334000645758,54.74980903996537,71.48446981796256,63.40434437726806,60.86217168519173,,,None,1.0,1.0,45.464725643896976,35.83923721248267,73.40286199369392,24.962896018283175,58.999305072967324,72.69489513256828,B,D,A,E,B,B,38.64580678439106,C,67.66563202397516,50.368229059123124,,,None,1.0,43.210853402165654
419020,285023_43927,Gonzalo Plata,Ecuador,FW,5,8,13,4,4,1,1.16,0.86,4,0,14,135,11,5,4,1,0,0,0,147,80,9,11,8,38,1,100,,,,174,31,119,24,112,62,3,86,108,362,6.52,494,187,44302.06,82.0,208.0,166.0,5.518710136413574,5.39370584487915,5.769846439361572,Round of 16,1.0,407.0,158.0,0.0,True,121.89999999999999,5.56274356842041,B,1.1,1.1,44.30206,6.52,407.0,0.18286274766622615,0.014884982632741866,0.20696871293758373,1.4818394199672764,0.8761271336712172,0.760441637467941,0.7182025768033019,1.710915752456623,30.36585813915296,1.5713051794562172,0.2329729248015823,73.36199205368357,2.8735982847696824,25.662021786231957,2.4076957306366538,0.9772047382506213,0.8035379484412722,20.18099710799443,6.389692687262932,0.6315077274030625,36.7916332712272,98.29929962440374,8.780523532118663,44.30206,121.89999999999999,5.56274356842041,B,1.1,1.1,97.68048784540858,78.3814593804863,88.12439091816712,89.50574488589156,85.86932865746543,104.20384987560105,121.89999999999999,5.56274356842041,B,1.1,1.1,86.24673385591637,67.96311420919676,105.04826582585498,41.06492570532252,104.70941077502654,93.25136148642282,A,B,S+,D,S,S,70.59314903842956,A,63.012207448876445,49.919176195892945,119.8,5.58155059814453,BL-B,1.05,82.02772707327823
405920,285023_43927,John Yeboah,Ecuador,FW,3,8,0,4,4,0,0.72,0.0,3,0,44,73,20,0,4,0,0,0,0,104,82,9,44,9,67,1,0,,,,114,39,55,20,43,71,3,52,86,262,5.74,395,169,31500.85,,,,,,,Round of 16,0.0,330.0,1185.0,0.0,False,,,None,1.0,1.0,31.50085,5.74,330.0,0.020759736527186143,0.015860438706770213,0.14393389645867022,1.5789486540595072,0.5853692107692434,0.8102755830299941,0.5911819369968555,1.823037022871378,24.87009977372202,1.8483639014345452,0.24824031611730804,60.76096239710441,8.284509630232847,16.550363177239934,4.132257848659888,0.17081111214568756,0.85619612022813,17.673612548153784,8.201120075240533,0.6728922599678601,36.06913801412829,87.50657058108897,7.12741837872343,31.50085,,,None,1.0,1.0,67.2193250825138,68.95026408872289,74.12590901116454,88.26899507685383,66.67464533349296,82.0568660144562,,,None,1.0,1.0,36.28219484882419,29.723261600410254,69.27965073975261,45.07916993450198,90.05157090084491,82.92724291932839,C,D,B,C,S,A,35.60714632751345,C,51.06382978723405,39.43387018057589,,,None,1.0,39.890325497475914
402985,285023_43927,Jordy Caicedo,Ecuador,FW,0,1,0,1,0,0,0.05,0.0,0,0,1,12,1,2,0,0,0,0,0,6,100,0,0,0,0,0,0,,,,5,4,1,0,3,2,0,9,9,20,4.6,44,22,4108.67,,,,,,,Round of 16,0.0,40.0,644.0,0.0,False,,,None,1.0,1.0,4.10867,4.6,40.0,0.023350748224959784,0.017839971643869273,0.030702705358312554,0.40531709863369075,0.07098627460387774,0.32396309181793087,0.07752448410686648,0.2882416360889035,8.784333541913103,0.3167295489233544,0.08340887265955634,20.95747295977688,0.8984849011448414,6.671339902201976,0.9275332319366912,0.5837583275136723,0.17980076133219033,4.801754461987829,2.3712010245275716,0.16943302912030817,11.786222708831355,29.697440080062556,2.653210266315127,4.10867,,,None,1.0,1.0,43.24247526845774,30.99525152027714,38.46196752494763,26.655299778971862,66.27939675005446,25.702414932475705,,,None,1.0,1.0,51.20380739081749,55.55471139052973,31.777831675964098,63.191809568221814,33.11866793460371,34.21325871068649,B,B,D,A,D,D,46.21415343956957,B,35.91787113332433,37.660084276625625,,,None,1.0,51.48124314051398
448310,285023_43927,Kevin Rodriguez,Ecuador,FW,1,6,0,6,0,2,0.68,0.0,0,0,2,26,6,3,1,0,0,0,0,27,85,1,0,3,67,0,0,,,,49,33,15,1,38,11,3,35,35,79,6.3,187,89,15137.76,,,,,,,Round of 16,0.0,146.0,198.0,1.0,False,,,None,1.0,1.0,15.13776,6.3,146.0,0.02457415440577828,0.22484805188966994,0.16213754030772443,1.456919700870575,0.2807788273172213,1.371303346920843,0.08158619262718388,0.5094167599085825,13.572108885076096,0.9515440241309426,0.08777887953744,34.21381972807051,1.1516322502259906,9.905896250201236,2.0064960900014,0.8204163362217097,0.39529438684814816,10.41123916140166,8.471562927691172,0.7965302581392932,26.210651105199872,60.72186178896592,5.065020876614438,15.13776,,,None,1.0,1.0,78.94770272875257,72.70567949945406,58.16761578824975,50.07641141006,65.70658699285804,54.64990059598851,,,None,1.0,1.0,50.82120194102275,62.77232236129839,70.40504487024013,66.89064586557008,60.133133389415164,31.89741270469405,B,B,B,A,B,D,51.33180049197765,B,46.136302656291925,51.15490836053225,,,None,1.0,57.07360532938971
448312,285023_43927,Nilson Angulo,Ecuador,FW,2,2,50,0,2,0,0.04,25.98,7,0,7,83,18,4,3,0,0,0,0,78,81,8,38,14,50,0,0,,,,65,28,26,11,22,43,2,43,55,193,6.36,274,136,25147.24,29.0,255.0,38.0,6.159590721130371,5.204077243804932,6.601485729217529,Round of 16,1.0,240.0,117.0,0.0,True,65.15,6.126737451553345,B,1.1,1.1,25.14724,6.36,240.0,0.21148331347489474,0.017214689642169906,0.02773708106027182,0.5800619360927327,0.44640023588677485,0.12365735177516814,1.3974642703933928,1.7897468897436426,22.080918882641935,2.9509422987480214,0.08048543377202999,52.91144662421447,2.000699441990478,19.853033606316224,4.107190612532371,0.9411998871549382,0.7403518269668291,13.325201262407248,6.822915557984705,0.5413964813467073,32.913535231363475,72.11528914807384,6.535475366580506,25.14724,65.15,6.126737451553345,B,1.1,1.1,73.60515004864386,82.61515998515125,79.13695949789445,81.19198619939034,77.63832619631782,78.62531801178284,65.15,6.126737451553345,B,1.1,1.1,59.167599850690564,46.56859579479192,83.9447004608295,58.097589927295076,87.20822208404962,80.33749788003846,B,C,A,B,A,B,51.875670083857116,B,54.23440161015637,54.654050857480776,54.3,6.196607875823974,BL-A,1.2,69.20150939757137
441236,285023_43927,Hernan Galindez,Ecuador,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,105,67,0,0,5,60,0,0,12.0,68.0,63.0,29,0,0,29,21,8,0,0,2,191,2.51,25,3,17029.0,,,,,,,Round of 16,0.0,407.0,1237.0,0.0,False,,,None,1.0,1.0,17.029,2.51,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389784,285023_43927,Alan Franco,Ecuador,MF,0,0,0,0,0,0,0.0,0.0,0,0,9,40,14,7,0,2,0,0,0,148,95,4,0,3,33,0,0,,,,48,11,11,26,14,34,2,7,31,300,6.1,307,134,27468.83,341.0,55.0,293.0,4.260932445526123,6.352930545806885,5.170042991638184,Round of 16,0.0,270.0,1073.0,0.0,True,286.1,4.802009797096252,C,1.0,1.0,27.46883,6.1,270.0,0.021907536256872022,0.016737357700250224,0.019619513170204304,0.1965544152966558,0.06659891022089096,0.12022855897771367,0.07273302037281512,1.0052735503897816,34.328476430137705,0.8482890139144272,0.07825371950954686,71.10146391259664,2.3126471574204386,11.402940778481351,3.2584587860676786,1.4662373232827113,0.1686880291779146,8.54663620131038,3.5106291334084476,0.5263845444973401,31.63347947659678,76.1781508411569,6.780761873127832,27.46883,286.1,4.802009797096252,C,1.0,1.0,48.413969405074056,56.67243494495368,79.61490190802235,59.41591868487419,85.05034163124229,72.70892563698304,286.1,4.802009797096252,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
463468,285023_43927,Alan Minda,Ecuador,MF,0,2,0,1,1,0,0.44,0.0,0,0,1,28,1,0,1,0,0,0,0,16,75,2,0,1,0,0,0,,,,32,16,16,0,12,20,2,10,14,43,1.55,80,31,6170.77,,,,,,,Round of 16,0.0,59.0,705.0,0.0,False,,,None,1.0,1.0,6.17077,1.55,59.0,0.024743087743153973,0.01890371903576964,0.11345453521332337,0.6369750539318701,0.07521898673918809,0.34328010088457533,0.08214705130727121,0.7204087458017854,11.383019026990386,0.5431052774982869,0.08838230941854601,26.97937901030812,0.9520590317171359,10.388973724605089,0.9828394328696192,0.20358612595067088,0.39801181097243193,6.125519767901943,5.0024695044877845,0.5945159153646179,14.356412376477028,38.93785627663695,3.239278942817973,6.17077,,,None,1.0,1.0,69.00729939890931,55.352596893567906,35.8154624794811,33.15843058015584,33.524752997081244,30.46840508772076,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
